"COUNTYFP","TRACT","pm","label_cause","age_group_id","rr"
97,3407,13.54,"cvd_stroke","50",1.31155375107061
97,3408,13.63,"cvd_stroke","50",1.31155375107061
97,3501,14.18,"cvd_stroke","50",1.31155375107061
97,3502,14.12,"cvd_stroke","50",1.31155375107061
97,3602,13.92,"cvd_stroke","50",1.31155375107061
97,3605,14.12,"cvd_stroke","50",1.31155375107061
97,3606,14.3,"cvd_stroke","50",1.31155375107061
97,3607,14.8,"cvd_stroke","50",1.33191458685824
97,3608,13.74,"cvd_stroke","50",1.31155375107061
97,3703,14.65,"cvd_stroke","50",1.33191458685824
97,3704,15.19,"cvd_stroke","50",1.33191458685824
97,3705,14.45,"cvd_stroke","50",1.31155375107061
97,3706,14.4,"cvd_stroke","50",1.31155375107061
97,3707,15.24,"cvd_stroke","50",1.33191458685824
97,3708,13.91,"cvd_stroke","50",1.31155375107061
97,3709,13.86,"cvd_stroke","50",1.31155375107061
97,3710,14.17,"cvd_stroke","50",1.31155375107061
97,3800,13.56,"cvd_stroke","50",1.31155375107061
97,3901,15.47,"cvd_stroke","50",1.33191458685824
97,3902,15.28,"cvd_stroke","50",1.33191458685824
97,4000,16.42,"cvd_stroke","50",1.3520493968412
97,4100,16.1,"cvd_stroke","50",1.3520493968412
97,4200,15.91,"cvd_stroke","50",1.3520493968412
97,4300,15.26,"cvd_stroke","50",1.33191458685824
97,4400,15.38,"cvd_stroke","50",1.33191458685824
97,4500,15.2,"cvd_stroke","50",1.33191458685824
97,4600,16.22,"cvd_stroke","50",1.3520493968412
97,4700,16.22,"cvd_stroke","50",1.3520493968412
97,4800,14.78,"cvd_stroke","50",1.33191458685824
97,4900,14.7,"cvd_stroke","50",1.33191458685824
97,5000,14,"cvd_stroke","50",1.31155375107061
97,5100,13.82,"cvd_stroke","50",1.31155375107061
97,5200,15.31,"cvd_stroke","50",1.33191458685824
97,5300,13.4,"cvd_stroke","50",1.29096194422732
97,5400,13.95,"cvd_stroke","50",1.31155375107061
97,5500,14.27,"cvd_stroke","50",1.31155375107061
97,5600,13.73,"cvd_stroke","50",1.31155375107061
97,5700,13.91,"cvd_stroke","50",1.31155375107061
97,5800,13.93,"cvd_stroke","50",1.31155375107061
97,5900,13.42,"cvd_stroke","50",1.29096194422732
97,6000,13.45,"cvd_stroke","50",1.29096194422732
97,6102,13.01,"cvd_stroke","50",1.29096194422732
97,6103,13.48,"cvd_stroke","50",1.29096194422732
97,6104,13.34,"cvd_stroke","50",1.29096194422732
97,6105,13.36,"cvd_stroke","50",1.29096194422732
97,6200,13.06,"cvd_stroke","50",1.29096194422732
97,6301,12.63,"cvd_stroke","50",1.29096194422732
97,6302,13.27,"cvd_stroke","50",1.29096194422732
97,6401,13.25,"cvd_stroke","50",1.29096194422732
97,6402,13.68,"cvd_stroke","50",1.31155375107061
97,6403,13.64,"cvd_stroke","50",1.31155375107061
97,6404,13.72,"cvd_stroke","50",1.31155375107061
97,6405,14.02,"cvd_stroke","50",1.31155375107061
97,6500,13.31,"cvd_stroke","50",1.29096194422732
97,6600,12.6,"cvd_stroke","50",1.29096194422732
97,6700,13.28,"cvd_stroke","50",1.29096194422732
97,6801,13.49,"cvd_stroke","50",1.29096194422732
97,6802,14.03,"cvd_stroke","50",1.31155375107061
97,6901,13.73,"cvd_stroke","50",1.31155375107061
97,6902,13.96,"cvd_stroke","50",1.31155375107061
97,7000,12.78,"cvd_stroke","50",1.29096194422732
97,7101,13.55,"cvd_stroke","50",1.31155375107061
97,7102,12.99,"cvd_stroke","50",1.29096194422732
97,7103,12.09,"cvd_stroke","50",1.27013422107739
97,7200,11.88,"cvd_stroke","50",1.27013422107739
97,7300,13.08,"cvd_stroke","50",1.29096194422732
99,985600,14.6,"cvd_stroke","50",1.33191458685824
99,985700,14.81,"cvd_stroke","50",1.33191458685824
99,985800,14.56,"cvd_stroke","50",1.33191458685824
99,985900,14.61,"cvd_stroke","50",1.33191458685824
99,986000,14.51,"cvd_stroke","50",1.33191458685824
99,986100,14.17,"cvd_stroke","50",1.31155375107061
99,986200,14.55,"cvd_stroke","50",1.33191458685824
101,100,17.9,"cvd_stroke","50",1.39166072039706
101,200,17.63,"cvd_stroke","50",1.39166072039706
101,300,17.77,"cvd_stroke","50",1.39166072039706
101,400,17.09,"cvd_stroke","50",1.37196312627047
101,500,18.07,"cvd_stroke","50",1.39166072039706
101,600,17.48,"cvd_stroke","50",1.37196312627047
101,700,18.28,"cvd_stroke","50",1.39166072039706
101,900,17.22,"cvd_stroke","50",1.37196312627047
101,1000,18.07,"cvd_stroke","50",1.39166072039706
101,1100,18.31,"cvd_stroke","50",1.39166072039706
101,1200,18.27,"cvd_stroke","50",1.39166072039706
101,1300,17.56,"cvd_stroke","50",1.39166072039706
101,1400,17.04,"cvd_stroke","50",1.37196312627047
101,1500,18.05,"cvd_stroke","50",1.39166072039706
101,1600,18.16,"cvd_stroke","50",1.39166072039706
101,1700,17.84,"cvd_stroke","50",1.39166072039706
101,1800,17.52,"cvd_stroke","50",1.39166072039706
101,1900,17.78,"cvd_stroke","50",1.39166072039706
101,2000,17.98,"cvd_stroke","50",1.39166072039706
101,2100,17.48,"cvd_stroke","50",1.37196312627047
101,2201,18.12,"cvd_stroke","50",1.39166072039706
101,2202,17.67,"cvd_stroke","50",1.39166072039706
101,2300,17.52,"cvd_stroke","50",1.39166072039706
101,2400,17.44,"cvd_stroke","50",1.37196312627047
101,2500,17.65,"cvd_stroke","50",1.39166072039706
101,2600,18.42,"cvd_stroke","50",1.39166072039706
101,2700,17.77,"cvd_stroke","50",1.39166072039706
101,2800,18.76,"cvd_stroke","50",1.41114712447193
101,2900,17.86,"cvd_stroke","50",1.39166072039706
101,3000,17.01,"cvd_stroke","50",1.37196312627047
101,3100,17.84,"cvd_stroke","50",1.39166072039706
101,3200,17.09,"cvd_stroke","50",1.37196312627047
101,3301,18.32,"cvd_stroke","50",1.39166072039706
101,3302,18.03,"cvd_stroke","50",1.39166072039706
101,5101,16.58,"cvd_stroke","50",1.37196312627047
101,5102,16.88,"cvd_stroke","50",1.37196312627047
101,5301,17.72,"cvd_stroke","50",1.39166072039706
101,5302,17.9,"cvd_stroke","50",1.39166072039706
101,5401,16.37,"cvd_stroke","50",1.3520493968412
101,5402,18.01,"cvd_stroke","50",1.39166072039706
101,5403,17.62,"cvd_stroke","50",1.39166072039706
101,5405,17.84,"cvd_stroke","50",1.39166072039706
101,5406,16.79,"cvd_stroke","50",1.37196312627047
101,5500,16.66,"cvd_stroke","50",1.37196312627047
101,5601,16.4,"cvd_stroke","50",1.3520493968412
101,5602,16.77,"cvd_stroke","50",1.37196312627047
101,5603,16.7,"cvd_stroke","50",1.37196312627047
101,5604,16.32,"cvd_stroke","50",1.3520493968412
101,5700,15.41,"cvd_stroke","50",1.33191458685824
101,5800,15.56,"cvd_stroke","50",1.3520493968412
101,5901,16.46,"cvd_stroke","50",1.3520493968412
101,5902,16.79,"cvd_stroke","50",1.37196312627047
101,6000,16.7,"cvd_stroke","50",1.37196312627047
101,6100,17.45,"cvd_stroke","50",1.37196312627047
103,100,17.27,"cvd_stroke","50",1.37196312627047
103,200,16.1,"cvd_stroke","50",1.3520493968412
103,300,17.52,"cvd_stroke","50",1.39166072039706
103,400,17,"cvd_stroke","50",1.37196312627047
103,600,16.5,"cvd_stroke","50",1.37196312627047
103,700,16.96,"cvd_stroke","50",1.37196312627047
103,800,18.35,"cvd_stroke","50",1.39166072039706
103,900,18.38,"cvd_stroke","50",1.39166072039706
103,1000,17.68,"cvd_stroke","50",1.39166072039706
103,5101,15.86,"cvd_stroke","50",1.3520493968412
103,5102,16.66,"cvd_stroke","50",1.37196312627047
103,5103,16.43,"cvd_stroke","50",1.3520493968412
103,5104,17.36,"cvd_stroke","50",1.37196312627047
103,5105,16.56,"cvd_stroke","50",1.37196312627047
103,5200,16.25,"cvd_stroke","50",1.3520493968412
103,5301,16.64,"cvd_stroke","50",1.37196312627047
103,5302,16.94,"cvd_stroke","50",1.37196312627047
103,5303,17.39,"cvd_stroke","50",1.37196312627047
103,5304,16.67,"cvd_stroke","50",1.37196312627047
103,5404,16.1,"cvd_stroke","50",1.3520493968412
103,5405,16.43,"cvd_stroke","50",1.3520493968412
103,5500,15.97,"cvd_stroke","50",1.3520493968412
103,5600,15.36,"cvd_stroke","50",1.33191458685824
103,5700,15.64,"cvd_stroke","50",1.3520493968412
105,986800,15.7,"cvd_stroke","50",1.3520493968412
105,987000,15.45,"cvd_stroke","50",1.33191458685824
105,987100,16.04,"cvd_stroke","50",1.3520493968412
105,987200,15.93,"cvd_stroke","50",1.3520493968412
107,50000,15.7,"cvd_stroke","50",1.3520493968412
107,50100,15.09,"cvd_stroke","50",1.33191458685824
107,50200,14.53,"cvd_stroke","50",1.33191458685824
107,50300,14.61,"cvd_stroke","50",1.33191458685824
107,50400,15.06,"cvd_stroke","50",1.33191458685824
109,988600,14.82,"cvd_stroke","50",1.33191458685824
109,988700,15.07,"cvd_stroke","50",1.33191458685824
109,988800,14.91,"cvd_stroke","50",1.33191458685824
109,988900,15.18,"cvd_stroke","50",1.33191458685824
109,989000,15.33,"cvd_stroke","50",1.33191458685824
109,989100,15.01,"cvd_stroke","50",1.33191458685824
109,989200,15.24,"cvd_stroke","50",1.33191458685824
109,989300,15.05,"cvd_stroke","50",1.33191458685824
111,990100,15.66,"cvd_stroke","50",1.3520493968412
111,990200,15.5,"cvd_stroke","50",1.3520493968412
111,990300,15.74,"cvd_stroke","50",1.3520493968412
111,990400,15.78,"cvd_stroke","50",1.3520493968412
111,990500,16.04,"cvd_stroke","50",1.3520493968412
111,990600,15.87,"cvd_stroke","50",1.3520493968412
113,30200,18.84,"cvd_stroke","50",1.41114712447193
113,30300,18.03,"cvd_stroke","50",1.39166072039706
113,30400,17.32,"cvd_stroke","50",1.37196312627047
113,30500,16.88,"cvd_stroke","50",1.37196312627047
113,30600,16.72,"cvd_stroke","50",1.37196312627047
113,30700,18.45,"cvd_stroke","50",1.39166072039706
113,30800,17.61,"cvd_stroke","50",1.39166072039706
113,30901,16.14,"cvd_stroke","50",1.3520493968412
113,30902,16.05,"cvd_stroke","50",1.3520493968412
113,31000,15.74,"cvd_stroke","50",1.3520493968412
113,31100,15.54,"cvd_stroke","50",1.3520493968412
113,31200,15.63,"cvd_stroke","50",1.3520493968412
115,40101,16.02,"cvd_stroke","50",1.3520493968412
115,40102,16,"cvd_stroke","50",1.3520493968412
115,40201,16.49,"cvd_stroke","50",1.3520493968412
115,40202,15.56,"cvd_stroke","50",1.3520493968412
115,40203,16.31,"cvd_stroke","50",1.3520493968412
115,40300,15.97,"cvd_stroke","50",1.3520493968412
115,40400,16.13,"cvd_stroke","50",1.3520493968412
115,40501,15.71,"cvd_stroke","50",1.3520493968412
115,40502,16.05,"cvd_stroke","50",1.3520493968412
117,30100,16.7,"cvd_stroke","50",1.37196312627047
117,30202,16.42,"cvd_stroke","50",1.3520493968412
117,30203,15.93,"cvd_stroke","50",1.3520493968412
117,30204,15.97,"cvd_stroke","50",1.3520493968412
117,30205,17.06,"cvd_stroke","50",1.37196312627047
117,30303,17.46,"cvd_stroke","50",1.37196312627047
117,30304,17.66,"cvd_stroke","50",1.39166072039706
117,30305,17.32,"cvd_stroke","50",1.37196312627047
117,30306,18.09,"cvd_stroke","50",1.39166072039706
117,30307,16.13,"cvd_stroke","50",1.3520493968412
117,30312,16.68,"cvd_stroke","50",1.37196312627047
117,30313,17.43,"cvd_stroke","50",1.37196312627047
117,30314,19.09,"cvd_stroke","50",1.41114712447193
117,30315,17.68,"cvd_stroke","50",1.39166072039706
117,30316,17.83,"cvd_stroke","50",1.39166072039706
117,30317,18.25,"cvd_stroke","50",1.39166072039706
117,30318,18.29,"cvd_stroke","50",1.39166072039706
117,30319,18.36,"cvd_stroke","50",1.39166072039706
117,30320,17.56,"cvd_stroke","50",1.39166072039706
117,30330,17.18,"cvd_stroke","50",1.37196312627047
117,30331,16.8,"cvd_stroke","50",1.37196312627047
117,30403,16.47,"cvd_stroke","50",1.3520493968412
117,30404,16.89,"cvd_stroke","50",1.37196312627047
117,30500,17,"cvd_stroke","50",1.37196312627047
117,30604,17.15,"cvd_stroke","50",1.37196312627047
117,30605,17.22,"cvd_stroke","50",1.37196312627047
117,30607,17.38,"cvd_stroke","50",1.37196312627047
117,30608,17.36,"cvd_stroke","50",1.37196312627047
117,30609,16.76,"cvd_stroke","50",1.37196312627047
117,30701,16.99,"cvd_stroke","50",1.37196312627047
117,30702,17,"cvd_stroke","50",1.37196312627047
117,30800,16.81,"cvd_stroke","50",1.37196312627047
119,991100,14.6,"cvd_stroke","50",1.33191458685824
119,991200,14.9,"cvd_stroke","50",1.33191458685824
119,991300,14.98,"cvd_stroke","50",1.33191458685824
119,991500,14.55,"cvd_stroke","50",1.33191458685824
119,991600,14.16,"cvd_stroke","50",1.31155375107061
121,10100,16.23,"cvd_stroke","50",1.3520493968412
121,10200,16.14,"cvd_stroke","50",1.3520493968412
121,10300,15.91,"cvd_stroke","50",1.3520493968412
121,10400,15.64,"cvd_stroke","50",1.3520493968412
121,10500,16.58,"cvd_stroke","50",1.37196312627047
121,10600,16.61,"cvd_stroke","50",1.37196312627047
121,10700,16.72,"cvd_stroke","50",1.37196312627047
121,10900,17.1,"cvd_stroke","50",1.37196312627047
121,11000,16.34,"cvd_stroke","50",1.3520493968412
121,11100,16.09,"cvd_stroke","50",1.3520493968412
121,11200,16.1,"cvd_stroke","50",1.3520493968412
121,11300,16.8,"cvd_stroke","50",1.37196312627047
121,11400,16.54,"cvd_stroke","50",1.37196312627047
121,11500,16.48,"cvd_stroke","50",1.3520493968412
121,11600,15.9,"cvd_stroke","50",1.3520493968412
121,11700,16.77,"cvd_stroke","50",1.37196312627047
121,11800,17.58,"cvd_stroke","50",1.39166072039706
121,11900,17.64,"cvd_stroke","50",1.39166072039706
121,12000,16.03,"cvd_stroke","50",1.3520493968412
123,991900,15.96,"cvd_stroke","50",1.3520493968412
123,992000,16.13,"cvd_stroke","50",1.3520493968412
123,992100,15.81,"cvd_stroke","50",1.3520493968412
123,992200,16.34,"cvd_stroke","50",1.3520493968412
123,992300,16.44,"cvd_stroke","50",1.3520493968412
123,992400,15.6,"cvd_stroke","50",1.3520493968412
123,992500,16.09,"cvd_stroke","50",1.3520493968412
123,992600,15.28,"cvd_stroke","50",1.33191458685824
123,992700,15.68,"cvd_stroke","50",1.3520493968412
125,10101,17.15,"cvd_stroke","50",1.37196312627047
125,10102,16.67,"cvd_stroke","50",1.37196312627047
125,10103,16.06,"cvd_stroke","50",1.3520493968412
125,10201,16.18,"cvd_stroke","50",1.3520493968412
125,10202,16.29,"cvd_stroke","50",1.3520493968412
125,10203,16.76,"cvd_stroke","50",1.37196312627047
125,10204,16.65,"cvd_stroke","50",1.37196312627047
125,10301,15.93,"cvd_stroke","50",1.3520493968412
125,10302,15.82,"cvd_stroke","50",1.3520493968412
125,10303,15.89,"cvd_stroke","50",1.3520493968412
125,10403,18.11,"cvd_stroke","50",1.39166072039706
125,10404,18.57,"cvd_stroke","50",1.41114712447193
125,10405,16.97,"cvd_stroke","50",1.37196312627047
125,10406,17.29,"cvd_stroke","50",1.37196312627047
125,10407,17.96,"cvd_stroke","50",1.39166072039706
125,10500,16.74,"cvd_stroke","50",1.37196312627047
125,10601,16.33,"cvd_stroke","50",1.3520493968412
125,10602,15.76,"cvd_stroke","50",1.3520493968412
125,10701,15.76,"cvd_stroke","50",1.3520493968412
125,10702,16.02,"cvd_stroke","50",1.3520493968412
125,10703,16,"cvd_stroke","50",1.3520493968412
125,10802,16.58,"cvd_stroke","50",1.37196312627047
125,10803,16.6,"cvd_stroke","50",1.37196312627047
125,10804,17.09,"cvd_stroke","50",1.37196312627047
125,11200,18.04,"cvd_stroke","50",1.39166072039706
125,11400,18.24,"cvd_stroke","50",1.39166072039706
125,11600,18.5,"cvd_stroke","50",1.41114712447193
125,11701,18.05,"cvd_stroke","50",1.39166072039706
125,11703,16.72,"cvd_stroke","50",1.37196312627047
125,11800,17.85,"cvd_stroke","50",1.39166072039706
125,11900,17.92,"cvd_stroke","50",1.39166072039706
125,12000,17.83,"cvd_stroke","50",1.39166072039706
125,12100,17.14,"cvd_stroke","50",1.37196312627047
125,12303,17.04,"cvd_stroke","50",1.37196312627047
125,12304,17.12,"cvd_stroke","50",1.37196312627047
125,12305,16.45,"cvd_stroke","50",1.3520493968412
125,12403,17.41,"cvd_stroke","50",1.37196312627047
125,12404,17.36,"cvd_stroke","50",1.37196312627047
125,12405,18.15,"cvd_stroke","50",1.39166072039706
125,12501,16.67,"cvd_stroke","50",1.37196312627047
125,12502,16.63,"cvd_stroke","50",1.37196312627047
125,12503,16.23,"cvd_stroke","50",1.3520493968412
125,12600,17.68,"cvd_stroke","50",1.39166072039706
125,12700,16.74,"cvd_stroke","50",1.37196312627047
125,12800,16.93,"cvd_stroke","50",1.37196312627047
127,20100,16.67,"cvd_stroke","50",1.37196312627047
127,20200,16.81,"cvd_stroke","50",1.37196312627047
127,20300,16.81,"cvd_stroke","50",1.37196312627047
127,20400,17.28,"cvd_stroke","50",1.37196312627047
127,20600,16.95,"cvd_stroke","50",1.37196312627047
127,20700,16.68,"cvd_stroke","50",1.37196312627047
127,20800,16.08,"cvd_stroke","50",1.3520493968412
127,20900,16.12,"cvd_stroke","50",1.3520493968412
127,21000,15.84,"cvd_stroke","50",1.3520493968412
127,21100,15.42,"cvd_stroke","50",1.33191458685824
127,21200,16.17,"cvd_stroke","50",1.3520493968412
127,21300,16.47,"cvd_stroke","50",1.3520493968412
127,21400,17.03,"cvd_stroke","50",1.37196312627047
127,21500,16.76,"cvd_stroke","50",1.37196312627047
127,21600,16.61,"cvd_stroke","50",1.37196312627047
127,21700,16.6,"cvd_stroke","50",1.37196312627047
127,21800,17.15,"cvd_stroke","50",1.37196312627047
127,21900,16.57,"cvd_stroke","50",1.37196312627047
129,993900,13.96,"cvd_stroke","50",1.31155375107061
129,994000,14.32,"cvd_stroke","50",1.31155375107061
129,994100,14.47,"cvd_stroke","50",1.31155375107061
129,994200,14.23,"cvd_stroke","50",1.31155375107061
129,994300,13.67,"cvd_stroke","50",1.31155375107061
131,994700,15.41,"cvd_stroke","50",1.33191458685824
131,994800,15.06,"cvd_stroke","50",1.33191458685824
131,994900,15.07,"cvd_stroke","50",1.33191458685824
131,995000,14.68,"cvd_stroke","50",1.33191458685824
131,995100,14.95,"cvd_stroke","50",1.33191458685824
133,995500,15.11,"cvd_stroke","50",1.33191458685824
133,995600,15.37,"cvd_stroke","50",1.33191458685824
133,995700,14.67,"cvd_stroke","50",1.33191458685824
133,995800,14.84,"cvd_stroke","50",1.33191458685824
133,995900,15.12,"cvd_stroke","50",1.33191458685824
1,20100,16.71,"cvd_stroke","55",1.33524478916785
1,20200,17.19,"cvd_stroke","55",1.33524478916785
1,20300,16.92,"cvd_stroke","55",1.33524478916785
1,20400,16.99,"cvd_stroke","55",1.33524478916785
1,20500,16.56,"cvd_stroke","55",1.33524478916785
1,20600,16.81,"cvd_stroke","55",1.33524478916785
1,20700,16.41,"cvd_stroke","55",1.31723310400991
1,20800,16.38,"cvd_stroke","55",1.31723310400991
1,20900,15.87,"cvd_stroke","55",1.31723310400991
1,21000,16.37,"cvd_stroke","55",1.31723310400991
1,21100,16.61,"cvd_stroke","55",1.33524478916785
3,10100,14.35,"cvd_stroke","55",1.28061981076714
3,10200,14.13,"cvd_stroke","55",1.28061981076714
3,10300,14.24,"cvd_stroke","55",1.28061981076714
3,10400,13.84,"cvd_stroke","55",1.28061981076714
3,10500,14.14,"cvd_stroke","55",1.28061981076714
3,10600,13.98,"cvd_stroke","55",1.28061981076714
3,10701,15.95,"cvd_stroke","55",1.31723310400991
3,10703,13.75,"cvd_stroke","55",1.28061981076714
3,10704,13.74,"cvd_stroke","55",1.28061981076714
3,10705,12.99,"cvd_stroke","55",1.2620109454277
3,10800,12.98,"cvd_stroke","55",1.2620109454277
3,10901,13.59,"cvd_stroke","55",1.28061981076714
3,10902,13.57,"cvd_stroke","55",1.28061981076714
3,11000,13.73,"cvd_stroke","55",1.28061981076714
3,11100,13.31,"cvd_stroke","55",1.2620109454277
3,11201,12.79,"cvd_stroke","55",1.2620109454277
3,11202,11.9,"cvd_stroke","55",1.24319576277313
3,11300,12.26,"cvd_stroke","55",1.24319576277313
3,11401,13.51,"cvd_stroke","55",1.28061981076714
3,11403,13.38,"cvd_stroke","55",1.2620109454277
3,11404,11.21,"cvd_stroke","55",1.22417063417615
3,11500,14.48,"cvd_stroke","55",1.28061981076714
3,11600,12.95,"cvd_stroke","55",1.2620109454277
5,950100,15.3,"cvd_stroke","55",1.29902598741878
5,950200,14.37,"cvd_stroke","55",1.28061981076714
5,950300,14.55,"cvd_stroke","55",1.29902598741878
5,950400,14.9,"cvd_stroke","55",1.29902598741878
5,950500,14.67,"cvd_stroke","55",1.29902598741878
5,950600,14.56,"cvd_stroke","55",1.29902598741878
5,950700,14.56,"cvd_stroke","55",1.29902598741878
5,950800,14.63,"cvd_stroke","55",1.29902598741878
5,950900,15.23,"cvd_stroke","55",1.29902598741878
7,10000,15.75,"cvd_stroke","55",1.31723310400991
7,10100,15.57,"cvd_stroke","55",1.31723310400991
7,10200,16.03,"cvd_stroke","55",1.31723310400991
9,50101,15.29,"cvd_stroke","55",1.29902598741878
9,50102,15.97,"cvd_stroke","55",1.31723310400991
9,50200,16.83,"cvd_stroke","55",1.33524478916785
9,50300,15.94,"cvd_stroke","55",1.31723310400991
9,50400,15.9,"cvd_stroke","55",1.31723310400991
9,50500,16.33,"cvd_stroke","55",1.31723310400991
9,50600,16.74,"cvd_stroke","55",1.33524478916785
9,50700,16.6,"cvd_stroke","55",1.33524478916785
11,952100,15.35,"cvd_stroke","55",1.29902598741878
11,952200,15.6,"cvd_stroke","55",1.31723310400991
11,952300,15.88,"cvd_stroke","55",1.31723310400991
11,952400,14.76,"cvd_stroke","55",1.29902598741878
13,952700,15.14,"cvd_stroke","55",1.29902598741878
13,952800,15.67,"cvd_stroke","55",1.31723310400991
13,952900,15.18,"cvd_stroke","55",1.29902598741878
13,953000,15.12,"cvd_stroke","55",1.29902598741878
13,953100,15.17,"cvd_stroke","55",1.29902598741878
13,953200,15.22,"cvd_stroke","55",1.29902598741878
13,953300,15.08,"cvd_stroke","55",1.29902598741878
13,953400,15.05,"cvd_stroke","55",1.29902598741878
13,953500,15.22,"cvd_stroke","55",1.29902598741878
15,100,16.84,"cvd_stroke","55",1.33524478916785
15,200,16.04,"cvd_stroke","55",1.31723310400991
15,300,17.39,"cvd_stroke","55",1.33524478916785
15,400,16.67,"cvd_stroke","55",1.33524478916785
15,500,17.44,"cvd_stroke","55",1.33524478916785
15,600,16.7,"cvd_stroke","55",1.33524478916785
15,800,17.29,"cvd_stroke","55",1.33524478916785
15,900,15.81,"cvd_stroke","55",1.31723310400991
15,1000,16.73,"cvd_stroke","55",1.33524478916785
15,1100,16.71,"cvd_stroke","55",1.33524478916785
15,1200,16.05,"cvd_stroke","55",1.31723310400991
15,1300,15.51,"cvd_stroke","55",1.31723310400991
15,1400,16.72,"cvd_stroke","55",1.33524478916785
15,1500,16.23,"cvd_stroke","55",1.31723310400991
15,1600,16.78,"cvd_stroke","55",1.33524478916785
15,1700,16.7,"cvd_stroke","55",1.33524478916785
15,1800,16.56,"cvd_stroke","55",1.33524478916785
15,1900,15.08,"cvd_stroke","55",1.29902598741878
15,2000,15.89,"cvd_stroke","55",1.31723310400991
15,2101,17.58,"cvd_stroke","55",1.35306467151989
15,2102,16.36,"cvd_stroke","55",1.31723310400991
15,2103,16.97,"cvd_stroke","55",1.33524478916785
15,2200,16.27,"cvd_stroke","55",1.31723310400991
15,2300,17.06,"cvd_stroke","55",1.33524478916785
15,2400,16.99,"cvd_stroke","55",1.33524478916785
15,2501,17.02,"cvd_stroke","55",1.33524478916785
15,2502,16.9,"cvd_stroke","55",1.33524478916785
15,2600,16.09,"cvd_stroke","55",1.31723310400991
17,953800,16.15,"cvd_stroke","55",1.31723310400991
17,953900,15.57,"cvd_stroke","55",1.31723310400991
17,954000,15.44,"cvd_stroke","55",1.29902598741878
17,954200,15.29,"cvd_stroke","55",1.29902598741878
17,954300,15.26,"cvd_stroke","55",1.29902598741878
17,954400,16.1,"cvd_stroke","55",1.31723310400991
17,954500,15.67,"cvd_stroke","55",1.31723310400991
17,954600,16.3,"cvd_stroke","55",1.31723310400991
17,954700,15.54,"cvd_stroke","55",1.31723310400991
19,955700,16.08,"cvd_stroke","55",1.31723310400991
19,955800,16.24,"cvd_stroke","55",1.31723310400991
19,955900,17.11,"cvd_stroke","55",1.33524478916785
19,956000,16.63,"cvd_stroke","55",1.33524478916785
19,956100,16.59,"cvd_stroke","55",1.33524478916785
21,60101,16.07,"cvd_stroke","55",1.31723310400991
21,60102,16.37,"cvd_stroke","55",1.31723310400991
21,60200,16.21,"cvd_stroke","55",1.31723310400991
21,60300,16.68,"cvd_stroke","55",1.33524478916785
21,60401,16.21,"cvd_stroke","55",1.31723310400991
21,60402,16.45,"cvd_stroke","55",1.31723310400991
21,60500,16.33,"cvd_stroke","55",1.31723310400991
21,60600,16.22,"cvd_stroke","55",1.31723310400991
21,60700,15.93,"cvd_stroke","55",1.31723310400991
23,956700,14.42,"cvd_stroke","55",1.28061981076714
23,956800,14.31,"cvd_stroke","55",1.28061981076714
23,956900,14.06,"cvd_stroke","55",1.28061981076714
23,957000,14,"cvd_stroke","55",1.28061981076714
25,957500,14.37,"cvd_stroke","55",1.28061981076714
25,957600,14.51,"cvd_stroke","55",1.29902598741878
25,957700,14.5,"cvd_stroke","55",1.29902598741878
25,957800,14.51,"cvd_stroke","55",1.29902598741878
25,957901,14.6,"cvd_stroke","55",1.29902598741878
25,957902,14.64,"cvd_stroke","55",1.29902598741878
25,958000,14.38,"cvd_stroke","55",1.28061981076714
27,958900,14.9,"cvd_stroke","55",1.29902598741878
27,959000,14.6,"cvd_stroke","55",1.29902598741878
27,959100,15.53,"cvd_stroke","55",1.31723310400991
27,959200,15.05,"cvd_stroke","55",1.29902598741878
29,959500,15.56,"cvd_stroke","55",1.31723310400991
29,959600,15.26,"cvd_stroke","55",1.29902598741878
29,959700,15.39,"cvd_stroke","55",1.29902598741878
29,959800,15.33,"cvd_stroke","55",1.29902598741878
31,10100,15.22,"cvd_stroke","55",1.29902598741878
31,10200,15.22,"cvd_stroke","55",1.29902598741878
31,10300,14.64,"cvd_stroke","55",1.29902598741878
31,10400,14.86,"cvd_stroke","55",1.29902598741878
31,10500,14.87,"cvd_stroke","55",1.29902598741878
31,10600,14.91,"cvd_stroke","55",1.29902598741878
31,10700,14.92,"cvd_stroke","55",1.29902598741878
31,10800,15.07,"cvd_stroke","55",1.29902598741878
31,10900,14.86,"cvd_stroke","55",1.29902598741878
31,11000,14.95,"cvd_stroke","55",1.29902598741878
31,11100,15.65,"cvd_stroke","55",1.31723310400991
31,11201,14.74,"cvd_stroke","55",1.29902598741878
31,11202,15.33,"cvd_stroke","55",1.29902598741878
31,11300,15.12,"cvd_stroke","55",1.29902598741878
33,20100,16.21,"cvd_stroke","55",1.31723310400991
33,20200,17.52,"cvd_stroke","55",1.35306467151989
33,20300,16.67,"cvd_stroke","55",1.33524478916785
33,20400,16.29,"cvd_stroke","55",1.31723310400991
33,20500,16.11,"cvd_stroke","55",1.31723310400991
33,20600,16.65,"cvd_stroke","55",1.33524478916785
33,20701,16.16,"cvd_stroke","55",1.31723310400991
33,20702,17.09,"cvd_stroke","55",1.33524478916785
33,20801,15.79,"cvd_stroke","55",1.31723310400991
33,20802,15.81,"cvd_stroke","55",1.31723310400991
33,20900,14.91,"cvd_stroke","55",1.29902598741878
